event_id,event_date,aircraft,aircraft_category,injury_severity,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,broad_phase_of_flight,aircraft_damage,make,model,total_injuries,year
20100303X84912,2010-03-03,Cessna P210N,Airplane,Non-Fatal,0.0,1.0,1.0,0.0,Unknown,Substantial,CESSNA,P210N,2.0,2010
20100304X35234,2010-03-04,Cessna T303,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,CESSNA,T303,1.0,2010
20100304X43317,2010-03-04,Muffett QUICKSLVR SPRNT II,Airplane,Non-Fatal,0.0,0.0,1.0,0.0,Unknown,Substantial,MUFFETT,QUICKSLVR SPRNT II,1.0,2010
20100305X21547,2010-03-04,Cessna 152,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,152,0.0,2010
20100305X54655,2010-03-04,Boeing 747,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,BOEING,747,0.0,2010
20100305X65118,2010-03-05,Piper PA-34-200T,Airplane,Non-Fatal,0.0,0.0,2.0,0.0,Unknown,Substantial,PIPER,PA-34-200T,2.0,2010
20100306X63207,2010-03-05,Luscombe 8A,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,LUSCOMBE,8A,1.0,2010
20100307X40332,2010-03-05,Tarantola Leonard RV-6A,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,TARANTOLA LEONARD,RV-6A,0.0,2010
20100308X95624,2010-03-05,Beech A36,Airplane,Non-Fatal,0.0,1.0,0.0,0.0,Unknown,Substantial,BEECH,A36,1.0,2010
20100309X05250,2010-03-05,Cessna 172,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,172,0.0,2010
20100309X61808,2010-03-05,Cessna 172R,Airplane,Non-Fatal,0.0,1.0,0.0,0.0,Unknown,Substantial,CESSNA,172R,1.0,2010
20100309X95845,2010-03-05,Evektor-Aerotechnik As SPORTSTAR PLUS,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Substantial,Evektor-Aerotechnik AS,Sportstar Plus,2.0,2010
20100310X51327,2010-03-05,Cessna U206G,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,U206G,0.0,2010
20100306X54215,2010-03-06,North American T6,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Destroyed,NORTH AMERICAN,T6,2.0,2010
20100306X65115,2010-03-06,Cessna P210N,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,P210N,0.0,2010
20100309X84324,2010-03-06,Hawker Beechcraft Corp. A36,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,Hawker Beechcraft Corp.,A36,0.0,2010
20100309X93833,2010-03-06,Belcher William B Ii FIRESTAR,Airplane,Non-Fatal,0.0,1.0,0.0,0.0,Unknown,Substantial,BELCHER WILLIAM B II,FIRESTAR,1.0,2010
20100310X70609,2010-03-06,Piper PA-28-140,Airplane,Non-Fatal,0.0,0.0,0.0,4.0,Unknown,Substantial,PIPER,PA-28-140,0.0,2010
20100311X75509,2010-03-06,Diamond Aircraft Ind Inc DA 20-C1,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,DIAMOND AIRCRAFT IND INC,DA 20-C1,0.0,2010
20100310X74310,2010-03-06,Alon Aircoupe A2-A,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Destroyed,Alon Aircoupe,A2-A,2.0,2010
20100307X44331,2010-03-07,Cessna 172P,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,172P,0.0,2010
20100307X51843,2010-03-07,Aviat Aircraft Inc A-1C-200,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,AVIAT AIRCRAFT INC,A-1C-200,0.0,2010
20100309X15208,2010-03-07,Sutton AVID HAULER,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,SUTTON,AVID HAULER,0.0,2010
20100310X70829,2010-03-07,Aeronca 7AC,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,AERONCA,7AC,0.0,2010
20100310X93142,2010-03-07,Cessna 150H,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,150H,0.0,2010
20100312X94247,2010-03-07,Piper PA32,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Destroyed,PIPER,PA32,1.0,2010
20100419X02917,2010-03-07,Costruzioni Aeronautiche Tecna P92 ECHO SUPER,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,COSTRUZIONI AERONAUTICHE TECNA,P92 ECHO SUPER,0.0,2010
20100309X00235,2010-03-08,Byler JDT MINI-MAX 1100R,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,BYLER,JDT MINI-MAX 1100R,0.0,2010
20100319X00856,2010-03-09,Bae 146,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Minor,BAE,146,0.0,2010
20100409X22252,2010-03-09,Eagle 150B,Airplane,Non-Fatal,0.0,0.0,2.0,0.0,Unknown,Substantial,EAGLE,150B,2.0,2010
20100310X51115,2010-03-10,Gulfstream American Corp. G-1159A,Airplane,Non-Fatal,0.0,0.0,0.0,5.0,Unknown,Minor,GULFSTREAM AMERICAN CORP.,G-1159A,0.0,2010
20100311X43728,2010-03-10,Stump DAVIS,Airplane,Non-Fatal,0.0,0.0,1.0,0.0,Unknown,Substantial,Stump,Davis,1.0,2010
20100311X50619,2010-03-10,Cessna 421,Airplane,Fatal,3.0,0.0,0.0,0.0,Unknown,Destroyed,CESSNA,421,3.0,2010
20100316X81945,2010-03-10,Cessna A185E,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,CESSNA,A185E,0.0,2010
20100318X74738,2010-03-10,Cessna 172S,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,172S,0.0,2010
20100311X64200,2010-03-11,North American P51D,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,NORTH AMERICAN,P51D,1.0,2010
20100311X85334,2010-03-11,Beech A35,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,BEECH,A35,0.0,2010
20100312X84023,2010-03-11,Airbus Industrie A319-100,Airplane,Non-Fatal,0.0,2.0,1.0,114.0,Unknown,Unknown,AIRBUS INDUSTRIE,A319-100,3.0,2010
20100313X04229,2010-03-13,Piper PA-28-161,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA-28-161,0.0,2010
20100315X05243,2010-03-13,Beech K35,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,BEECH,K35,1.0,2010
20100315X12046,2010-03-13,Embraer EMB-145LR,Airplane,Non-Fatal,0.0,0.0,0.0,45.0,Unknown,Minor,EMBRAER,EMB-145LR,0.0,2010
20100315X32858,2010-03-13,Piper PA-22-160,Airplane,Non-Fatal,0.0,2.0,0.0,0.0,Unknown,Substantial,PIPER,PA-22-160,2.0,2010
20100316X33946,2010-03-13,Cessna 182P,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,182P,0.0,2010
20100316X54159,2010-03-13,Ultralight America SPITFIRE II MODELCTV,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,ULTRALIGHT AMERICA,SPITFIRE II MODELCTV,0.0,2010
20100322X93611,2010-03-13,Frederickson Charles A PITTS S-2E,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,FREDERICKSON CHARLES A,PITTS S-2E,0.0,2010
20100316X43634,2010-03-14,Cessna TU206,Airplane,Non-Fatal,0.0,4.0,0.0,0.0,Unknown,Substantial,CESSNA,TU206,4.0,2010
20100315X02419,2010-03-15,Smith Edward I LANCAIR IV-P,Airplane,Fatal,0.0,0.0,0.0,2.0,Unknown,Minor,SMITH EDWARD I,LANCAIR IV-P,0.0,2010
20100315X93253,2010-03-15,Cessna 172M,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,172M,0.0,2010
20100316X13617,2010-03-15,Britten-Norman BN-2A-21,Airplane,Non-Fatal,0.0,1.0,2.0,0.0,Unknown,Substantial,BRITTEN-NORMAN,BN-2A-21,3.0,2010
20100316X73912,2010-03-15,Cessna T337G,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,T337G,0.0,2010
20100317X80221,2010-03-15,Migas RV9-A,Airplane,Non-Fatal,0.0,0.0,1.0,0.0,Unknown,Substantial,MIGAS,RV9-A,1.0,2010
20100317X82631,2010-03-17,North American AT6,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Substantial,NORTH AMERICAN,AT6,2.0,2010
20100318X45409,2010-03-17,Cessna 170B,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,170B,0.0,2010
20100320X91951,2010-03-17,Piper PA-28R-200,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA-28R-200,0.0,2010
20100320X92318,2010-03-17,Kjonaas VARIEZE,Airplane,Non-Fatal,0.0,0.0,1.0,0.0,Unknown,Substantial,KJONAAS,VARIEZE,1.0,2010
20100320X92754,2010-03-17,Piper PA-18-150,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA-18-150,0.0,2010
20100320X93052,2010-03-17,Cessna 150F,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,150F,0.0,2010
20100322X02926,2010-03-17,Piper PA-30,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA-30,0.0,2010
20100318X30018,2010-03-18,Beech 95,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,BEECH,95,1.0,2010
20100318X30659,2010-03-18,Maule M-5-235C,Airplane,Fatal,1.0,0.0,1.0,0.0,Unknown,Substantial,MAULE,M-5-235C,2.0,2010
20100319X00744,2010-03-18,Walsh Philip J SEA REY,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,WALSH PHILIP J,SEA REY,1.0,2010
20100319X10454,2010-03-18,Cessna 421B,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,421B,0.0,2010
20100319X54736,2010-03-18,Cessna 182B,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,182B,0.0,2010
20100320X93923,2010-03-18,Piper PA-22-160,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA-22-160,0.0,2010
20100320X94635,2010-03-18,Carr RV-4,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CARR,RV-4,0.0,2010
20100322X44107,2010-03-18,Cessna 182G,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,182G,0.0,2010
20100322X81354,2010-03-18,Boeing 747,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Minor,BOEING,747,0.0,2010
20100319X83123,2010-03-19,Ferguson William C FX4-2,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,FERGUSON WILLIAM C,FX4-2,0.0,2010
20100317X00948,2010-03-20,Cessna 208B,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Unknown,CESSNA,208B,0.0,2010
20100319X35533,2010-03-20,Cirrus Design Corp SR22,Airplane,Fatal,1.0,0.0,1.0,0.0,Unknown,Substantial,CIRRUS DESIGN CORP,SR22,2.0,2010
20100320X60644,2010-03-20,Piper PA-32R-300,Airplane,Fatal,3.0,0.0,0.0,0.0,Unknown,Substantial,PIPER,PA-32R-300,3.0,2010
20100323X40305,2010-03-20,Kinney Kevin ZENITH 601XL,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Destroyed,KINNEY KEVIN,ZENITH 601XL,0.0,2010
20100322X80146,2010-03-21,Cessna 172M,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,CESSNA,172M,0.0,2010
20100322X80752,2010-03-21,Piper PA-28-181,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,PIPER,PA-28-181,0.0,2010
20100325X03421,2010-03-21,Beech 23,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,BEECH,23,0.0,2010
20100329X64150,2010-03-21,Beech B95,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,BEECH,B95,0.0,2010
20100329X90200,2010-03-21,Cessna 172,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,172,0.0,2010
20100322X12809,2010-03-22,Cirrus Design Corp SR22,Airplane,Non-Fatal,0.0,3.0,0.0,0.0,Unknown,Substantial,CIRRUS DESIGN CORP,SR22,3.0,2010
20100322X31619,2010-03-22,Cessna 150L,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,150L,0.0,2010
20100322X85943,2010-03-22,Williams Yakovlev YAK 3UPW,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,Williams Yakovlev,YAK 3UPW,0.0,2010
20100322X93938,2010-03-22,Shaw FISHER FP 404,Airplane,Non-Fatal,0.0,0.0,1.0,0.0,Unknown,Substantial,Shaw,FISHER FP 404,1.0,2010
20100323X31946,2010-03-22,Loehr Thomas H ZENITH STOL CH701,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,LOEHR THOMAS H,ZENITH STOL CH701,0.0,2010
20100406X64826,2010-03-22,Beech 58,Airplane,Non-Fatal,0.0,0.0,0.0,4.0,Unknown,Substantial,BEECH,58,0.0,2010
20100414X14446,2010-03-22,Embraer EMB120,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Destroyed,EMBRAER,EMB120,2.0,2010
20100525X25942,2010-03-22,Cessna R172E,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Substantial,CESSNA,R172E,0.0,2010
20100323X42745,2010-03-23,Mcdonnell Douglas MD-11F,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Unknown,MCDONNELL DOUGLAS,MD-11F,0.0,2010
20100323X54139,2010-03-23,Piper PA30,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,PA30,0.0,2010
20100324X44647,2010-03-23,Cessna 140,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,140,0.0,2010
20100325X03428,2010-03-23,Cessna 182Q,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,182Q,0.0,2010
20100331X51222,2010-03-23,Cessna 206,Airplane,Non-Fatal,0.0,2.0,0.0,1.0,Unknown,Substantial,CESSNA,206,2.0,2010
20100324X51004,2010-03-24,Cessna 152,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,152,0.0,2010
20100325X03756,2010-03-24,Cessna 170,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,170,0.0,2010
20100325X04023,2010-03-24,Hardie James D KIT FOX XL,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,HARDIE JAMES D,KIT FOX XL,0.0,2010
20110513X60749,2010-03-24,Boeing 727 - 200F,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Unknown,BOEING,727 - 200F,0.0,2010
20100325X22834,2010-03-25,Stinson 108-3,Airplane,Non-Fatal,0.0,1.0,0.0,0.0,Unknown,Substantial,STINSON,108-3,1.0,2010
20100325X41649,2010-03-25,Piper PA-22-150,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA-22-150,0.0,2010
20100325X84115,2010-03-25,Cessna 120,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,120,0.0,2010
20100326X90457,2010-03-25,Gulfstream Aerospace G1159B,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Unknown,GULFSTREAM AEROSPACE,G1159B,0.0,2010
20100327X30430,2010-03-26,Morrison Joseph Q2,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,MORRISON JOSEPH,Q2,0.0,2010
20100329X43202,2010-03-26,Cessna 172S,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,172S,0.0,2010
20100401X62911,2010-03-26,Cessna 152,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,152,0.0,2010
20100515X24431,2010-03-26,Piper PA-34-220T,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA-34-220T,0.0,2010
20100327X95248,2010-03-27,Cessna 172G,Airplane,Non-Fatal,0.0,0.0,1.0,0.0,Unknown,Unknown,CESSNA,172G,1.0,2010
20100329X15404,2010-03-27,Van Dusen John M LONGEZE,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,VAN DUSEN JOHN M,LONGEZE,0.0,2010
20100329X70850,2010-03-27,Beech 58,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,BEECH,58,0.0,2010
20100330X00627,2010-03-27,Boeing 777-222,Airplane,Non-Fatal,0.0,0.0,0.0,268.0,Unknown,Unknown,BOEING,777-222,0.0,2010
20100331X82611,2010-03-27,Diamond DA20,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,DIAMOND,DA20,0.0,2010
20100421X24047,2010-03-27,Waco YPF-7,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,WACO,YPF-7,0.0,2010
20100328X31010,2010-03-28,Stolp Starduster SA-300,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,STOLP STARDUSTER,SA-300,0.0,2010
20100329X53226,2010-03-28,Piper PA30,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Substantial,PIPER,PA30,2.0,2010
20100329X71236,2010-03-28,Piper PA-28-180,Airplane,Non-Fatal,0.0,1.0,1.0,0.0,Unknown,Substantial,PIPER,PA-28-180,2.0,2010
20100330X84714,2010-03-29,Cessna 182T,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,CESSNA,182T,0.0,2010
20100330X41348,2010-03-30,Piper PA46,Airplane,Fatal,1.0,0.0,1.0,0.0,Unknown,Destroyed,PIPER,PA46,2.0,2010
20100401X35946,2010-03-30,Cessna 182M,Airplane,Non-Fatal,0.0,2.0,0.0,2.0,Unknown,Substantial,CESSNA,182M,2.0,2010
20100401X51016,2010-03-30,Cessna 172,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,172,0.0,2010
20100401X54228,2010-03-30,Cessna 182P,Airplane,Non-Fatal,0.0,2.0,0.0,0.0,Unknown,Substantial,CESSNA,182P,2.0,2010
20100331X72817,2010-03-31,Cessna 172N,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,172N,0.0,2010
20100402X93808,2010-03-31,Beech 95-B55 (T42A),Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,BEECH,95-B55 (T42A),0.0,2010
20100401X40822,2010-04-01,Ratcliffe John A KOLB MARK3X,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,RATCLIFFE JOHN A,KOLB MARK3X,1.0,2010
20100402X15542,2010-04-01,Beech B36TC,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Destroyed,BEECH,B36TC,2.0,2010
20100402X20318,2010-04-01,Czech Aircraft Works Spol Sro MERMAID,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Destroyed,CZECH AIRCRAFT WORKS SPOL SRO,MERMAID,1.0,2010
20100405X13924,2010-04-01,Cessna 182F,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,182F,0.0,2010
20100405X30911,2010-04-01,Beech 95,Airplane,Non-Fatal,0.0,0.0,2.0,0.0,Unknown,Substantial,BEECH,95,2.0,2010
20100402X15828,2010-04-02,Cessna 172D,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Destroyed,CESSNA,172D,1.0,2010
20100404X90723,2010-04-02,Lopez Phillip JABIRU J250,Airplane,Fatal,1.0,0.0,1.0,0.0,Unknown,Substantial,LOPEZ PHILLIP,JABIRU J250,2.0,2010
20100405X01707,2010-04-02,Air Tractor AT-301,Airplane,Non-Fatal,0.0,1.0,0.0,0.0,Unknown,Substantial,AIR TRACTOR,AT-301,1.0,2010
20100323X10754,2010-04-03,Piper PA-18-150,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,PA-18-150,0.0,2010
20100403X24937,2010-04-03,Cessna 172E,Airplane,Fatal,1.0,0.0,1.0,0.0,Unknown,Substantial,CESSNA,172E,2.0,2010
20100404X03031,2010-04-03,Cupaiole RV-6A,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,CUPAIOLE,RV-6A,1.0,2010
20100404X92336,2010-04-03,Mitsubishi MU-2B-26A,Airplane,Non-Fatal,0.0,1.0,0.0,0.0,Unknown,Substantial,MITSUBISHI,MU-2B-26A,1.0,2010
20100405X15832,2010-04-03,Maule MXT-7-180,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,MAULE,MXT-7-180,0.0,2010
20100405X40816,2010-04-03,Embraer ERJ 170-100 SE,Airplane,Non-Fatal,0.0,0.0,1.0,29.0,Unknown,Unknown,EMBRAER,ERJ 170-100 SE,1.0,2010
20100405X41055,2010-04-03,Cessna 182S,Airplane,Non-Fatal,0.0,1.0,0.0,0.0,Unknown,Substantial,CESSNA,182S,1.0,2010
20100405X44044,2010-04-03,Cessna 172N,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,172N,0.0,2010
20100406X24700,2010-04-03,Cessna 172K,Airplane,Non-Fatal,0.0,1.0,0.0,0.0,Unknown,Substantial,CESSNA,172K,1.0,2010
20100406X54022,2010-04-03,Cessna T210N,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,T210N,0.0,2010
20100404X15924,2010-04-04,Center Charles C X-5,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Substantial,CENTER CHARLES C,X-5,2.0,2010
20100404X55330,2010-04-04,Stutesman Charles Lee RV-6,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,STUTESMAN CHARLES LEE,RV-6,1.0,2010
20100405X33651,2010-04-04,Piper PA-31-350,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,PA-31-350,0.0,2010
20100406X94150,2010-04-04,Piper PA-18-150,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,PA-18-150,0.0,2010
20100408X25845,2010-04-04,Cessna 150G,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,150G,0.0,2010
20100409X20147,2010-04-04,Cessna P210N,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,P210N,0.0,2010
20100405X70020,2010-04-05,Maule M-5-210C,Airplane,Non-Fatal,0.0,0.0,0.0,4.0,Unknown,Substantial,MAULE,M-5-210C,0.0,2010
20100406X02001,2010-04-05,Stroup Robert RV-6,Airplane,Non-Fatal,0.0,1.0,0.0,1.0,Unknown,Substantial,STROUP ROBERT,RV-6,1.0,2010
20100406X70347,2010-04-05,Beech 35-A33,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,BEECH,35-A33,0.0,2010
20100415X83057,2010-04-05,Piper PA-32R-301T,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA-32R-301T,0.0,2010
20100416X65802,2010-04-05,Cirrus Design Corp SR22,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CIRRUS DESIGN CORP,SR22,0.0,2010
20100503X82523,2010-04-05,Airbus A320,Airplane,Non-Fatal,0.0,0.0,0.0,140.0,Unknown,Minor,AIRBUS,A320,0.0,2010
20100407X30228,2010-04-06,Cessna 175,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,175,0.0,2010
20100423X01145,2010-04-06,Saab-Scania SAAB 340B,Airplane,Non-Fatal,0.0,0.0,1.0,30.0,Unknown,Unknown,SAAB-SCANIA,SAAB 340B,1.0,2010
20100407X20132,2010-04-07,Cessna 170B,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,CESSNA,170B,0.0,2010
20100407X74648,2010-04-07,Piper PA28,Airplane,Non-Fatal,0.0,0.0,1.0,0.0,Unknown,Substantial,PIPER,PA28,1.0,2010
20100407X75714,2010-04-07,Cessna 404,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,CESSNA,404,0.0,2010
20100407X94230,2010-04-07,Beech 95-B55,Airplane,Non-Fatal,0.0,0.0,1.0,1.0,Unknown,Substantial,BEECH,95-B55,1.0,2010
20100408X23148,2010-04-07,Cessna 150,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,150,0.0,2010
20100408X80000,2010-04-07,Cessna 150G,Airplane,Non-Fatal,0.0,2.0,0.0,0.0,Unknown,Substantial,CESSNA,150G,2.0,2010
20100408X81810,2010-04-07,Mason AVENTURA II,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,Mason,Aventura II,0.0,2010
20100412X24126,2010-04-07,Consolidated Aeronautics Inc. LAKE LA-4-200,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CONSOLIDATED AERONAUTICS INC.,LAKE LA-4-200,0.0,2010
20100419X55207,2010-04-07,Cessna 150,Airplane,Non-Fatal,0.0,0.0,2.0,0.0,Unknown,Substantial,CESSNA,150,2.0,2010
20100408X65029,2010-04-08,American Champion 7GCAA,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,American Champion,7GCAA,0.0,2010
20100408X95622,2010-04-08,Snow ROCKET F1,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,SNOW,ROCKET F1,1.0,2010
20100412X21857,2010-04-08,Boeing 747,Airplane,Non-Fatal,0.0,0.0,0.0,326.0,Unknown,Substantial,BOEING,747,0.0,2010
20100413X20414,2010-04-08,Mathis Melvin R BUSHBY MUSTANG II,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,MATHIS MELVIN R,BUSHBY MUSTANG II,0.0,2010
20100413X53425,2010-04-08,Grumman G-164B,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,GRUMMAN,G-164B,0.0,2010
20100409X62019,2010-04-09,Grumman American Avn. Corp. G-1159,Airplane,Non-Fatal,0.0,0.0,0.0,6.0,Unknown,Substantial,GRUMMAN AMERICAN AVN. CORP.,G-1159,0.0,2010
20100412X71830,2010-04-09,Quicksilver SPORT 2S,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,QUICKSILVER,SPORT 2S,0.0,2010
20100412X90049,2010-04-09,Cessna 172,Airplane,Non-Fatal,0.0,1.0,1.0,0.0,Unknown,Substantial,CESSNA,172,2.0,2010
